sub_id,trial,target_id,guess_id,guess_number,guess_correct
1,11,12,10,2,TRUE
1,11,12,9,3,FALSE
1,11,12,1,4,FALSE
1,11,12,3,5,FALSE
1,11,12,8,6,FALSE
1,11,12,11,7,TRUE
1,11,12,6,8,FALSE
1,11,12,13,9,TRUE
1,12,6,7,1,TRUE
1,12,6,5,2,FALSE
1,12,6,3,3,FALSE
1,12,6,1,4,FALSE
1,12,6,11,5,FALSE
1,12,6,8,6,FALSE
1,12,6,12,7,FALSE
1,12,6,9,8,FALSE
1,12,6,10,9,FALSE
1,12,6,4,10,TRUE
1,13,5,10,1,FALSE
1,13,5,9,2,FALSE
1,13,5,6,3,FALSE
1,13,5,1,4,FALSE
1,13,5,3,5,TRUE
1,13,5,8,6,FALSE
1,13,5,11,7,FALSE
1,13,5,12,8,FALSE
1,13,5,7,9,TRUE
1,13,5,4,10,TRUE
1,14,13,9,1,FALSE
1,14,13,1,2,FALSE
1,14,13,6,3,FALSE
1,14,13,11,4,TRUE
1,14,13,3,5,FALSE
1,14,13,8,6,FALSE
1,14,13,12,7,TRUE
1,15,9,10,1,FALSE
1,15,9,2,2,FALSE
1,15,9,13,3,FALSE
1,15,9,6,4,FALSE
1,15,9,4,5,FALSE
1,15,9,1,6,FALSE
1,15,9,3,7,FALSE
1,15,9,11,8,TRUE
1,15,9,8,9,TRUE
1,16,10,5,1,FALSE
1,16,10,7,2,FALSE
1,16,10,12,3,TRUE
1,16,10,3,4,FALSE
1,16,10,8,5,TRUE
1,17,11,8,1,FALSE
1,17,11,3,2,FALSE
1,17,11,5,3,FALSE
1,17,11,7,4,FALSE
1,17,11,12,5,TRUE
1,17,11,1,6,FALSE
1,17,11,6,7,FALSE
1,17,11,9,8,TRUE
1,17,11,13,9,TRUE
1,18,6,9,1,FALSE
1,18,6,13,2,FALSE
1,18,6,10,3,FALSE
1,18,6,4,4,TRUE
1,18,6,2,5,FALSE
1,18,6,1,6,FALSE
1,18,6,3,7,FALSE
1,18,6,5,8,FALSE
1,18,6,7,9,TRUE
1,19,1,6,1,FALSE
1,19,1,7,2,FALSE
1,19,1,5,3,FALSE
1,19,1,4,4,FALSE
1,19,1,10,5,FALSE
1,19,1,9,6,FALSE
1,19,1,13,7,FALSE
1,19,1,2,8,TRUE
1,19,1,3,9,FALSE
1,19,1,11,10,FALSE
1,19,1,8,11,TRUE
1,20,8,1,1,TRUE
1,20,8,6,2,FALSE
1,20,8,11,3,FALSE
1,20,8,3,4,FALSE
1,20,8,5,5,FALSE
1,20,8,7,6,FALSE
1,20,8,12,7,FALSE
1,20,8,9,8,TRUE
1,20,8,10,9,TRUE
1,21,7,2,1,FALSE
1,21,7,6,2,TRUE
1,21,7,1,3,FALSE
1,21,7,9,4,FALSE
1,21,7,5,5,TRUE
1,22,3,4,1,TRUE
1,22,3,9,2,FALSE
1,22,3,12,3,FALSE
1,22,3,1,4,FALSE
1,22,3,8,5,FALSE
1,22,3,5,6,TRUE
1,22,3,2,7,TRUE
1,23,4,3,1,TRUE
1,23,4,6,2,TRUE
1,23,4,8,3,FALSE
1,23,4,1,4,FALSE
1,23,4,11,5,FALSE
1,23,4,5,6,TRUE
1,23,4,7,7,FALSE
1,23,4,12,8,FALSE
1,23,4,10,9,FALSE
1,23,4,9,10,FALSE
1,23,4,13,11,FALSE
1,23,4,2,12,TRUE
1,24,5,4,1,TRUE
1,24,5,3,2,TRUE
1,24,5,7,3,TRUE
1,25,2,5,1,FALSE
1,25,2,4,2,TRUE
1,25,2,3,3,TRUE
1,25,2,7,4,FALSE
1,25,2,6,5,FALSE
1,25,2,1,6,TRUE
1,26,12,6,1,FALSE
1,26,12,13,2,TRUE
1,26,12,8,3,FALSE
1,26,12,11,4,TRUE
1,26,12,1,5,FALSE
1,26,12,3,6,FALSE
1,26,12,10,7,TRUE
1,27,4,3,1,TRUE
1,27,4,5,2,TRUE
1,27,4,6,3,TRUE
1,27,4,7,4,FALSE
1,27,4,11,5,FALSE
1,27,4,1,6,FALSE
1,27,4,8,7,FALSE
1,27,4,12,8,FALSE
1,27,4,2,9,TRUE
1,28,3,2,1,TRUE
1,28,3,4,2,TRUE
1,28,3,5,3,TRUE
1,29,2,4,1,TRUE
1,29,2,3,2,TRUE
1,29,2,1,3,TRUE
1,30,8,10,1,TRUE
1,30,8,12,2,FALSE
1,30,8,1,3,TRUE
1,30,8,6,4,FALSE
1,30,8,9,5,TRUE
1,31,5,4,1,TRUE
1,31,5,3,2,TRUE
1,31,5,2,3,FALSE
1,31,5,7,4,TRUE
1,32,11,13,1,TRUE
1,32,11,12,2,TRUE
1,32,11,8,3,FALSE
1,32,11,5,4,FALSE
1,32,11,9,5,TRUE
1,33,13,11,1,TRUE
1,33,13,12,2,TRUE
1,34,9,11,1,TRUE
1,34,9,1,2,FALSE
1,34,9,7,3,FALSE
1,34,9,6,4,FALSE
1,34,9,8,5,TRUE
1,35,7,5,1,TRUE
1,35,7,9,2,FALSE
1,35,7,3,3,FALSE
1,35,7,6,4,TRUE
1,36,12,8,1,FALSE
1,36,12,10,2,TRUE
1,36,12,13,3,TRUE
1,36,12,11,4,TRUE
1,37,1,7,1,FALSE
1,37,1,9,2,FALSE
1,37,1,2,3,TRUE
1,37,1,8,4,TRUE
1,38,6,4,1,TRUE
1,38,6,7,2,TRUE
1,39,10,12,1,TRUE
1,39,10,8,2,TRUE
1,40,9,1,1,FALSE
1,40,9,7,2,FALSE
1,40,9,6,3,FALSE
1,40,9,4,4,FALSE
1,40,9,3,5,FALSE
1,40,9,5,6,FALSE
1,40,9,13,7,FALSE
1,40,9,2,8,FALSE
1,40,9,12,9,FALSE
1,40,9,8,10,TRUE
1,40,9,10,11,FALSE
1,40,9,11,12,TRUE
1,41,11,9,1,TRUE
1,41,11,13,2,TRUE
1,41,11,12,3,TRUE
1,42,8,10,1,TRUE
1,42,8,12,2,FALSE
1,42,8,9,3,TRUE
1,42,8,2,4,FALSE
1,42,8,5,5,FALSE
1,42,8,7,6,FALSE
1,42,8,3,7,FALSE
1,42,8,1,8,TRUE
1,43,1,8,1,TRUE
1,43,1,9,2,FALSE
1,43,1,7,3,FALSE
1,43,1,4,4,FALSE
1,43,1,5,5,FALSE
1,43,1,2,6,TRUE
1,44,5,4,1,TRUE
1,44,5,1,2,FALSE
1,44,5,10,3,FALSE
1,44,5,2,4,FALSE
1,44,5,9,5,FALSE
1,44,5,7,6,TRUE
1,44,5,3,7,TRUE
1,45,12,8,1,FALSE
1,45,12,11,2,TRUE
1,45,12,13,3,TRUE
1,45,12,10,4,TRUE
1,46,4,5,1,TRUE
1,46,4,2,2,TRUE
1,46,4,13,3,FALSE
1,46,4,1,4,FALSE
1,46,4,7,5,FALSE
1,46,4,9,6,FALSE
1,46,4,8,7,FALSE
1,46,4,3,8,TRUE
1,46,4,6,9,TRUE
1,47,13,11,1,TRUE
1,47,13,12,2,TRUE
1,48,2,4,1,TRUE
1,48,2,3,2,TRUE
1,48,2,9,3,FALSE
1,48,2,8,4,FALSE
1,48,2,5,5,FALSE
1,48,2,1,6,TRUE
1,49,3,2,1,TRUE
1,49,3,4,2,TRUE
1,49,3,5,3,TRUE
1,50,10,12,1,TRUE
1,50,10,8,2,TRUE
1,51,7,1,1,FALSE
1,51,7,5,2,TRUE
1,51,7,4,3,FALSE
1,51,7,9,4,FALSE
1,51,7,2,5,FALSE
1,51,7,6,6,TRUE
1,52,6,7,1,TRUE
1,52,6,4,2,TRUE
1,53,4,6,1,TRUE
1,53,4,3,2,TRUE
1,53,4,2,3,TRUE
1,53,4,1,4,FALSE
1,53,4,5,5,TRUE
1,54,11,13,1,TRUE
1,54,11,9,2,TRUE
1,54,11,12,3,TRUE
1,55,8,10,1,TRUE
1,55,8,7,2,FALSE
1,55,8,12,3,FALSE
1,55,8,9,4,TRUE
1,55,8,1,5,TRUE
1,56,13,11,1,TRUE
1,56,13,12,2,TRUE
1,57,1,8,1,TRUE
1,57,1,4,2,FALSE
1,57,1,7,3,FALSE
1,57,1,9,4,FALSE
1,57,1,2,5,TRUE
1,58,12,13,1,TRUE
1,58,12,11,2,TRUE
1,58,12,10,3,TRUE
1,59,9,1,1,FALSE
1,59,9,8,2,TRUE
1,59,9,5,3,FALSE
1,59,9,11,4,TRUE
1,60,10,12,1,TRUE
1,60,10,8,2,TRUE
1,61,2,4,1,TRUE
1,61,2,3,2,TRUE
1,61,2,5,3,FALSE
1,61,2,8,4,FALSE
1,61,2,1,5,TRUE
1,62,5,3,1,TRUE
1,62,5,4,2,TRUE
1,62,5,2,3,FALSE
1,62,5,7,4,TRUE
1,63,6,4,1,TRUE
1,63,6,1,2,FALSE
1,63,6,2,3,FALSE
1,63,6,9,4,FALSE
1,63,6,5,5,FALSE
1,63,6,7,6,TRUE
1,64,3,4,1,TRUE
1,64,3,5,2,TRUE
1,64,3,2,3,TRUE
1,65,7,6,1,TRUE
1,65,7,1,2,FALSE
1,65,7,5,3,TRUE
1,66,1,8,1,TRUE
1,66,1,2,2,TRUE
1,67,10,12,1,TRUE
1,67,10,8,2,TRUE
1,68,2,1,1,TRUE
1,68,2,3,2,TRUE
1,68,2,5,3,FALSE
1,68,2,4,4,TRUE
1,69,12,6,1,FALSE
1,69,12,10,2,TRUE
1,69,12,13,3,TRUE
1,69,12,11,4,TRUE
1,70,8,1,1,TRUE
1,70,8,2,2,FALSE
1,70,8,10,3,TRUE
1,70,8,9,4,TRUE
1,71,4,3,1,TRUE
1,71,4,5,2,TRUE
1,71,4,2,3,TRUE
1,71,4,6,4,TRUE
1,72,5,3,1,TRUE
1,72,5,4,2,TRUE
1,72,5,2,3,FALSE
1,72,5,7,4,TRUE
1,73,3,4,1,TRUE
1,73,3,5,2,TRUE
1,73,3,2,3,TRUE
1,74,13,11,1,TRUE
1,74,13,12,2,TRUE
1,75,7,5,1,TRUE
1,75,7,6,2,TRUE
1,76,6,7,1,TRUE
1,76,6,4,2,TRUE
1,77,11,13,1,TRUE
1,77,11,12,2,TRUE
1,77,11,9,3,TRUE
1,78,9,11,1,TRUE
1,78,9,5,2,FALSE
1,78,9,8,3,TRUE
2,1,12,13,1,TRUE
2,1,12,7,2,FALSE
2,1,12,9,3,FALSE
2,1,12,6,4,FALSE
2,1,12,8,5,FALSE
2,1,12,1,6,FALSE
2,1,12,10,7,TRUE
2,1,12,3,8,FALSE
2,1,12,5,9,FALSE
2,1,12,11,10,TRUE
2,2,9,2,1,FALSE
2,2,9,6,2,FALSE
2,2,9,5,3,FALSE
2,2,9,8,4,TRUE
2,2,9,12,5,FALSE
2,2,9,13,6,FALSE
2,2,9,7,7,FALSE
2,2,9,1,8,FALSE
2,2,9,10,9,FALSE
2,2,9,3,10,FALSE
2,2,9,11,11,TRUE
2,3,10,12,1,TRUE
2,3,10,13,2,FALSE
2,3,10,5,3,FALSE
2,3,10,8,4,TRUE
2,4,2,6,1,FALSE
2,4,2,5,2,FALSE
2,4,2,8,3,FALSE
2,4,2,12,4,FALSE
2,4,2,13,5,FALSE
2,4,2,9,6,FALSE
2,4,2,7,7,FALSE
2,4,2,1,8,TRUE
2,4,2,10,9,FALSE
2,4,2,3,10,TRUE
2,4,2,11,11,FALSE
2,4,2,4,12,TRUE
2,5,7,9,1,FALSE
2,5,7,13,2,FALSE
2,5,7,12,3,FALSE
2,5,7,1,4,FALSE
2,5,7,10,5,FALSE
2,5,7,8,6,FALSE
2,5,7,5,7,TRUE
2,5,7,6,8,TRUE
2,6,3,5,1,TRUE
2,6,3,6,2,FALSE
2,6,3,11,3,FALSE
2,6,3,4,4,TRUE
2,6,3,2,5,TRUE
2,7,6,3,1,FALSE
2,7,6,5,2,FALSE
2,7,6,11,3,FALSE
2,7,6,4,4,TRUE
2,7,6,2,5,FALSE
2,7,6,13,6,FALSE
2,7,6,12,7,FALSE
2,7,6,8,8,FALSE
2,7,6,10,9,FALSE
2,7,6,1,10,FALSE
2,7,6,7,11,TRUE
2,8,11,5,1,FALSE
2,8,11,12,2,TRUE
2,8,11,13,3,TRUE
2,8,11,10,4,FALSE
2,8,11,8,5,FALSE
2,8,11,3,6,FALSE
2,8,11,4,7,FALSE
2,8,11,6,8,FALSE
2,8,11,2,9,FALSE
2,8,11,9,10,TRUE
2,9,4,6,1,TRUE
2,9,4,2,2,TRUE
2,9,4,5,3,TRUE
2,9,4,11,4,FALSE
2,9,4,8,5,FALSE
2,9,4,3,6,TRUE
2,10,1,12,1,FALSE
2,10,1,13,2,FALSE
2,10,1,8,3,TRUE
2,10,1,10,4,FALSE
2,10,1,11,5,FALSE
2,10,1,6,6,FALSE
2,10,1,5,7,FALSE
2,10,1,4,8,FALSE
2,10,1,2,9,TRUE
2,11,5,2,1,FALSE
2,11,5,6,2,FALSE
2,11,5,7,3,TRUE
2,11,5,3,4,TRUE
2,11,5,4,5,TRUE
2,12,13,12,1,TRUE
2,12,13,10,2,FALSE
2,12,13,8,3,FALSE
2,12,13,11,4,TRUE
2,13,8,11,1,FALSE
2,13,8,10,2,TRUE
2,13,8,12,3,FALSE
2,13,8,4,4,FALSE
2,13,8,3,5,FALSE
2,13,8,6,6,FALSE
2,13,8,5,7,FALSE
2,13,8,2,8,FALSE
2,13,8,13,9,FALSE
2,13,8,1,10,TRUE
2,13,8,7,11,FALSE
2,13,8,9,12,TRUE
2,14,6,2,1,FALSE
2,14,6,4,2,TRUE
2,14,6,11,3,FALSE
2,14,6,5,4,FALSE
2,14,6,3,5,FALSE
2,14,6,7,6,TRUE
2,15,10,13,1,FALSE
2,15,10,12,2,TRUE
2,15,10,11,3,FALSE
2,15,10,8,4,TRUE
2,16,2,4,1,TRUE
2,16,2,6,2,FALSE
2,16,2,5,3,FALSE
2,16,2,9,4,FALSE
2,16,2,11,5,FALSE
2,16,2,13,6,FALSE
2,16,2,7,7,FALSE
2,16,2,12,8,FALSE
2,16,2,10,9,FALSE
2,16,2,8,10,FALSE
2,16,2,3,11,TRUE
2,16,2,1,12,TRUE
2,17,5,7,1,TRUE
2,17,5,2,2,FALSE
2,17,5,3,3,TRUE
2,17,5,4,4,TRUE
2,18,8,13,1,FALSE
2,18,8,11,2,FALSE
2,18,8,2,3,FALSE
2,18,8,1,4,TRUE
2,18,8,9,5,TRUE
2,18,8,4,6,FALSE
2,18,8,6,7,FALSE
2,18,8,3,8,FALSE
2,18,8,10,9,TRUE
2,19,7,4,1,FALSE
2,19,7,5,2,TRUE
2,19,7,9,3,FALSE
2,19,7,2,4,FALSE
2,19,7,11,5,FALSE
2,19,7,3,6,FALSE
2,19,7,8,7,FALSE
2,19,7,6,8,TRUE
2,20,11,2,1,FALSE
2,20,11,4,2,FALSE
2,20,11,6,3,FALSE
2,20,11,12,4,TRUE
2,20,11,13,5,TRUE
2,20,11,10,6,FALSE
2,20,11,3,7,FALSE
2,20,11,1,8,FALSE
2,20,11,8,9,FALSE
2,20,11,9,10,TRUE
2,21,9,11,1,TRUE
2,21,9,4,2,FALSE
2,21,9,5,3,FALSE
2,21,9,2,4,FALSE
2,21,9,6,5,FALSE
2,21,9,3,6,FALSE
2,21,9,13,7,FALSE
2,21,9,7,8,FALSE
2,21,9,1,9,FALSE
2,21,9,10,10,FALSE
2,21,9,8,11,TRUE
2,22,4,7,1,FALSE
2,22,4,2,2,TRUE
2,22,4,6,3,TRUE
2,22,4,5,4,TRUE
2,22,4,3,5,TRUE
2,23,13,8,1,FALSE
2,23,13,12,2,TRUE
2,23,13,10,3,FALSE
2,23,13,3,4,FALSE
2,23,13,11,5,TRUE
2,24,1,3,1,FALSE
2,24,1,11,2,FALSE
2,24,1,4,3,FALSE
2,24,1,2,4,TRUE
2,24,1,8,5,TRUE
2,25,12,13,1,TRUE
2,25,12,10,2,TRUE
2,25,12,11,3,TRUE
2,26,3,7,1,FALSE
2,26,3,5,2,TRUE
2,26,3,4,3,TRUE
2,26,3,2,4,TRUE
2,27,13,12,1,TRUE
2,27,13,11,2,TRUE
2,28,12,10,1,TRUE
2,28,12,13,2,TRUE
2,28,12,11,3,TRUE
2,29,3,5,1,TRUE
2,29,3,4,2,TRUE
2,29,3,2,3,TRUE
2,30,5,3,1,TRUE
2,30,5,2,2,FALSE
2,30,5,7,3,TRUE
2,30,5,4,4,TRUE
2,31,9,1,1,FALSE
2,31,9,10,2,FALSE
2,31,9,11,3,TRUE
2,31,9,12,4,FALSE
2,31,9,2,5,FALSE
2,31,9,3,6,FALSE
2,31,9,6,7,FALSE
2,31,9,8,8,TRUE
2,32,6,2,1,FALSE
2,32,6,4,2,TRUE
2,32,6,3,3,FALSE
2,32,6,7,4,TRUE
2,33,10,13,1,FALSE
2,33,10,9,2,FALSE
2,33,10,12,3,TRUE
2,33,10,11,4,FALSE
2,33,10,2,5,FALSE
2,33,10,5,6,FALSE
2,33,10,8,7,TRUE
2,34,1,5,1,FALSE
2,34,1,8,2,TRUE
2,34,1,2,3,TRUE
2,35,7,4,1,FALSE
2,35,7,5,2,TRUE
2,35,7,3,3,FALSE
2,35,7,9,4,FALSE
2,35,7,13,5,FALSE
2,35,7,6,6,TRUE
2,36,4,2,1,TRUE
2,36,4,3,2,TRUE
2,36,4,6,3,TRUE
2,36,4,5,4,TRUE
2,37,11,12,1,TRUE
2,37,11,2,2,FALSE
2,37,11,8,3,FALSE
2,37,11,9,4,TRUE
2,37,11,3,5,FALSE
2,37,11,10,6,FALSE
2,37,11,13,7,TRUE
2,38,2,4,1,TRUE
2,38,2,1,2,TRUE
2,38,2,6,3,FALSE
2,38,2,5,4,FALSE
2,38,2,3,5,TRUE
2,39,8,13,1,FALSE
2,39,8,12,2,FALSE
2,39,8,10,3,TRUE
2,39,8,11,4,FALSE
2,39,8,9,5,TRUE
2,39,8,2,6,FALSE
2,39,8,4,7,FALSE
2,39,8,6,8,FALSE
2,39,8,3,9,FALSE
2,39,8,1,10,TRUE
2,40,4,5,1,TRUE
2,40,4,2,2,TRUE
2,40,4,13,3,FALSE
2,40,4,7,4,FALSE
2,40,4,11,5,FALSE
2,40,4,8,6,FALSE
2,40,4,6,7,TRUE
2,40,4,9,8,FALSE
2,40,4,12,9,FALSE
2,40,4,3,10,TRUE
2,41,5,4,1,TRUE
2,41,5,12,2,FALSE
2,41,5,2,3,FALSE
2,41,5,3,4,TRUE
2,41,5,1,5,FALSE
2,41,5,9,6,FALSE
2,41,5,13,7,FALSE
2,41,5,6,8,FALSE
2,41,5,8,9,FALSE
2,41,5,10,10,FALSE
2,41,5,11,11,FALSE
2,41,5,7,12,TRUE
2,42,2,5,1,FALSE
2,42,2,4,2,TRUE
2,42,2,6,3,FALSE
2,42,2,10,4,FALSE
2,42,2,7,5,FALSE
2,42,2,12,6,FALSE
2,42,2,3,7,TRUE
2,42,2,11,8,FALSE
2,42,2,8,9,FALSE
2,42,2,1,10,TRUE
2,43,8,9,1,TRUE
2,43,8,10,2,TRUE
2,43,8,11,3,FALSE
2,43,8,1,4,TRUE
2,44,3,4,1,TRUE
2,44,3,7,2,FALSE
2,44,3,5,3,TRUE
2,44,3,6,4,FALSE
2,44,3,13,5,FALSE
2,44,3,12,6,FALSE
2,44,3,10,7,FALSE
2,44,3,1,8,FALSE
2,44,3,8,9,FALSE
2,44,3,11,10,FALSE
2,44,3,9,11,FALSE
2,44,3,2,12,TRUE
2,45,12,9,1,FALSE
2,45,12,10,2,TRUE
2,45,12,1,3,FALSE
2,45,12,8,4,FALSE
2,45,12,11,5,TRUE
2,45,12,2,6,FALSE
2,45,12,13,7,TRUE
2,46,9,2,1,FALSE
2,46,9,13,2,FALSE
2,46,9,10,3,FALSE
2,46,9,11,4,TRUE
2,46,9,3,5,FALSE
2,46,9,7,6,FALSE
2,46,9,5,7,FALSE
2,46,9,1,8,FALSE
2,46,9,6,9,FALSE
2,46,9,12,10,FALSE
2,46,9,8,11,TRUE
2,47,7,2,1,FALSE
2,47,7,13,2,FALSE
2,47,7,11,3,FALSE
2,47,7,5,4,TRUE
2,47,7,3,5,FALSE
2,47,7,1,6,FALSE
2,47,7,12,7,FALSE
2,47,7,8,8,FALSE
2,47,7,9,9,FALSE
2,47,7,6,10,TRUE
2,48,1,9,1,FALSE
2,48,1,12,2,FALSE
2,48,1,10,3,FALSE
2,48,1,8,4,TRUE
2,48,1,13,5,FALSE
2,48,1,6,6,FALSE
2,48,1,11,7,FALSE
2,48,1,3,8,FALSE
2,48,1,5,9,FALSE
2,48,1,4,10,FALSE
2,48,1,2,11,TRUE
2,49,6,2,1,FALSE
2,49,6,5,2,FALSE
2,49,6,3,3,FALSE
2,49,6,4,4,TRUE
2,49,6,7,5,TRUE
2,50,13,10,1,FALSE
2,50,13,11,2,TRUE
2,50,13,9,3,FALSE
2,50,13,1,4,FALSE
2,50,13,3,5,FALSE
2,50,13,8,6,FALSE
2,50,13,2,7,FALSE
2,50,13,4,8,FALSE
2,50,13,5,9,FALSE
2,50,13,7,10,FALSE
2,50,13,12,11,TRUE
2,51,11,13,1,TRUE
2,51,11,1,2,FALSE
2,51,11,8,3,FALSE
2,51,11,10,4,FALSE
2,51,11,2,5,FALSE
2,51,11,9,6,TRUE
2,51,11,6,7,FALSE
2,51,11,3,8,FALSE
2,51,11,5,9,FALSE
2,51,11,4,10,FALSE
2,51,11,12,11,TRUE
2,52,10,12,1,TRUE
2,52,10,6,2,FALSE
2,52,10,11,3,FALSE
2,52,10,1,4,FALSE
2,52,10,8,5,TRUE
2,53,8,12,1,FALSE
2,53,8,13,2,FALSE
2,53,8,6,3,FALSE
2,53,8,10,4,TRUE
2,53,8,11,5,FALSE
2,53,8,1,6,TRUE
2,53,8,2,7,FALSE
2,53,8,9,8,TRUE
2,54,2,4,1,TRUE
2,54,2,13,2,FALSE
2,54,2,5,3,FALSE
2,54,2,3,4,TRUE
2,54,2,6,5,FALSE
2,54,2,1,6,TRUE
2,55,1,2,1,TRUE
2,55,1,9,2,FALSE
2,55,1,8,3,TRUE
2,56,6,4,1,TRUE
2,56,6,3,2,FALSE
2,56,6,13,3,FALSE
2,56,6,2,4,FALSE
2,56,6,7,5,TRUE
2,57,4,6,1,TRUE
2,57,4,3,2,TRUE
2,57,4,2,3,TRUE
2,57,4,7,4,FALSE
2,57,4,5,5,TRUE
2,58,7,6,1,TRUE
2,58,7,5,2,TRUE
2,59,10,8,1,TRUE
2,59,10,9,2,FALSE
2,59,10,13,3,FALSE
2,59,10,6,4,FALSE
2,59,10,11,5,FALSE
2,59,10,12,6,TRUE
2,60,9,8,1,TRUE
2,60,9,2,2,FALSE
2,60,9,10,3,FALSE
2,60,9,5,4,FALSE
2,60,9,11,5,TRUE
2,61,11,9,1,TRUE
2,61,11,3,2,FALSE
2,61,11,5,3,FALSE
2,61,11,13,4,TRUE
2,61,11,1,5,FALSE
2,61,11,2,6,FALSE
2,61,11,8,7,FALSE
2,61,11,12,8,TRUE
2,62,3,4,1,TRUE
2,62,3,7,2,FALSE
2,62,3,2,3,TRUE
2,62,3,5,4,TRUE
2,63,13,12,1,TRUE
2,63,13,8,2,FALSE
2,63,13,11,3,TRUE
2,64,5,3,1,TRUE
2,64,5,2,2,FALSE
2,64,5,7,3,TRUE
2,64,5,4,4,TRUE
2,65,12,13,1,TRUE
2,65,12,10,2,TRUE
2,65,12,8,3,FALSE
2,65,12,1,4,FALSE
2,65,12,3,5,FALSE
2,65,12,11,6,TRUE
2,66,5,4,1,TRUE
2,66,5,3,2,TRUE
2,66,5,7,3,TRUE
2,67,1,13,1,FALSE
2,67,1,11,2,FALSE
2,67,1,10,3,FALSE
2,67,1,8,4,TRUE
2,67,1,3,5,FALSE
2,67,1,9,6,FALSE
2,67,1,2,7,TRUE
2,68,7,4,1,FALSE
2,68,7,5,2,TRUE
2,68,7,3,3,FALSE
2,68,7,8,4,FALSE
2,68,7,6,5,TRUE
2,69,13,10,1,FALSE
2,69,13,12,2,TRUE
2,69,13,8,3,FALSE
2,69,13,1,4,FALSE
2,69,13,2,5,FALSE
2,69,13,11,6,TRUE
2,70,6,7,1,TRUE
2,70,6,2,2,FALSE
2,70,6,4,3,TRUE
2,71,3,5,1,TRUE
2,71,3,2,2,TRUE
2,71,3,4,3,TRUE
2,72,2,3,1,TRUE
2,72,2,6,2,FALSE
2,72,2,4,3,TRUE
2,72,2,5,4,FALSE
2,72,2,8,5,FALSE
2,72,2,1,6,TRUE
2,73,9,13,1,FALSE
2,73,9,10,2,FALSE
2,73,9,1,3,FALSE
2,73,9,12,4,FALSE
2,73,9,8,5,TRUE
2,73,9,11,6,TRUE
2,74,11,9,1,TRUE
2,74,11,10,2,FALSE
2,74,11,1,3,FALSE
2,74,11,13,4,TRUE
2,74,11,12,5,TRUE
2,75,8,9,1,TRUE
2,75,8,10,2,TRUE
2,75,8,13,3,FALSE
2,75,8,11,4,FALSE
2,75,8,1,5,TRUE
2,76,10,8,1,TRUE
2,76,10,12,2,TRUE
2,77,4,3,1,TRUE
2,77,4,2,2,TRUE
2,77,4,5,3,TRUE
2,77,4,7,4,FALSE
2,77,4,8,5,FALSE
2,77,4,6,6,TRUE
2,78,12,10,1,TRUE
2,78,12,8,2,FALSE
2,78,12,13,3,TRUE
2,78,12,1,4,FALSE
